Prior[0] 0.500390808191 Prior[1] 0.499609191809
87 0 0.000936621916953 1 0.000312695434647
fictional 0 0.0012488292226 1 0.000312695434647
85 0 0.000936621916953 1 0.000312695434647
category 0 0.00218545113956 1 0.00093808630394
respects 0 0.000312207305651 1 0.00093808630394
tabloid 0 0.000624414611302 1 0.000312695434647
loquacious 0 0.000312207305651 1 0.000625390869293
chyna 0 0.000624414611302 1 0.000312695434647
honorably 0 0.000312207305651 1 0.000625390869293
sentiment 0 0.00249765844521 1 0.000625390869293
cerebral 0 0.000624414611302 1 0.000312695434647
bombay 0 0.000312207305651 1 0.000625390869293
berkleys 0 0.000624414611302 1 0.000312695434647
whoopee 0 0.000312207305651 1 0.000625390869293
chaos 0 0.000312207305651 1 0.00093808630394
skit 0 0.000624414611302 1 0.000312695434647
telemarketers 0 0.000624414611302 1 0.000312695434647
plaguing 0 0.000312207305651 1 0.000625390869293
schmucks 0 0.000624414611302 1 0.000312695434647
impart 0 0.000312207305651 1 0.000625390869293
autopilot 0 0.000624414611302 1 0.000312695434647
honorable 0 0.000624414611302 1 0.000625390869293
yankee 0 0.000624414611302 1 0.000312695434647
suffices 0 0.000312207305651 1 0.000625390869293
integrated 0 0.000624414611302 1 0.000625390869293
common 0 0.00187324383391 1 0.00250156347717
plumbed 0 0.000624414611302 1 0.000312695434647
middles 0 0.000624414611302 1 0.000312695434647
yus 0 0.000624414611302 1 0.000312695434647
cornpone 0 0.000312207305651 1 0.000625390869293
maintains 0 0.000936621916953 1 0.00218886804253
molly 0 0.000312207305651 1 0.000625390869293
exhibitionism 0 0.000624414611302 1 0.000312695434647
overpower 0 0.000624414611302 1 0.000312695434647
unforgiven 0 0.000312207305651 1 0.000625390869293
york 0 0.00249765844521 1 0.00187617260788
usual 0 0.00187324383391 1 0.00406504065041
conflicts 0 0.000312207305651 1 0.00093808630394
philip 0 0.00156103652825 1 0.00093808630394
compositions 0 0.000312207305651 1 0.000625390869293
repairing 0 0.000624414611302 1 0.000312695434647
days 0 0.00437090227911 1 0.00343964978111
organic 0 0.000624414611302 1 0.000625390869293
val 0 0.000624414611302 1 0.000312695434647
g 0 0.00187324383391 1 0.00093808630394
fascism 0 0.000312207305651 1 0.000625390869293
sorprendido 0 0.000312207305651 1 0.000625390869293
doshas 0 0.000312207305651 1 0.000625390869293
illicit 0 0.000624414611302 1 0.000312695434647
outlandish 0 0.000312207305651 1 0.00093808630394
adrian 0 0.000624414611302 1 0.000312695434647
biting 0 0.0012488292226 1 0.00187617260788
acontecimentos 0 0.000624414611302 1 0.000312695434647
spans 0 0.000312207305651 1 0.000625390869293
cinderella 0 0.000312207305651 1 0.000625390869293
plainly 0 0.000936621916953 1 0.000312695434647
puerile 0 0.000936621916953 1 0.000625390869293
bouquet 0 0.000312207305651 1 0.00093808630394
scattershot 0 0.000312207305651 1 0.00093808630394
bleakness 0 0.000312207305651 1 0.000625390869293
seu 0 0.000312207305651 1 0.000625390869293
listless 0 0.00218545113956 1 0.000312695434647
steamy 0 0.000312207305651 1 0.000625390869293
probation 0 0.000624414611302 1 0.000312695434647
noticed 0 0.000624414611302 1 0.000312695434647
endgame 0 0.000312207305651 1 0.000625390869293
abderrahmane 0 0.000312207305651 1 0.000625390869293
laughingly 0 0.000624414611302 1 0.000312695434647
salient 0 0.000624414611302 1 0.000312695434647
destinees 0 0.000312207305651 1 0.000625390869293
unknown 0 0.000312207305651 1 0.00093808630394
realidad 0 0.000312207305651 1 0.000625390869293
avengers 0 0.000624414611302 1 0.000312695434647
retreats 0 0.000624414611302 1 0.000312695434647
their 0 0.0199812675617 1 0.031894934334
showdown 0 0.000936621916953 1 0.000625390869293
which 0 0.0249765844521 1 0.0181363352095
badness 0 0.000936621916953 1 0.000312695434647
boil 0 0.000624414611302 1 0.000312695434647
croze 0 0.000312207305651 1 0.000625390869293
earthshaking 0 0.000312207305651 1 0.000625390869293
scintillating 0 0.000312207305651 1 0.000625390869293
unceasing 0 0.000624414611302 1 0.000312695434647
folktales 0 0.000312207305651 1 0.000625390869293
academy 0 0.0012488292226 1 0.000625390869293
doomed 0 0.000312207305651 1 0.00093808630394
shallow 0 0.00343428036216 1 0.000625390869293
musings 0 0.000312207305651 1 0.000625390869293
regards 0 0.000624414611302 1 0.000625390869293
venturas 0 0.000624414611302 1 0.000312695434647
institution 0 0.000624414611302 1 0.00093808630394
congenital 0 0.000624414611302 1 0.000312695434647
commodity 0 0.000312207305651 1 0.000625390869293
collectively 0 0.000624414611302 1 0.00093808630394
objectionable 0 0.000624414611302 1 0.000312695434647
isolation 0 0.000312207305651 1 0.00125078173859
see 0 0.0152981579769 1 0.0165728580363
coaster 0 0.000624414611302 1 0.00093808630394
screeching 0 0.000624414611302 1 0.000312695434647
units 0 0.000312207305651 1 0.00093808630394
arouse 0 0.000312207305651 1 0.000625390869293
candles 0 0.000312207305651 1 0.000625390869293
indistinct 0 0.000312207305651 1 0.000625390869293
amuse 0 0.000936621916953 1 0.00093808630394
bodice 0 0.0012488292226 1 0.000625390869293
unaccountable 0 0.000624414611302 1 0.000312695434647
ganeshs 0 0.000624414611302 1 0.000312695434647
splatter 0 0.000624414611302 1 0.000312695434647
estafeta 0 0.000624414611302 1 0.000312695434647
teenagers 0 0.000936621916953 1 0.00125078173859
unelected 0 0.000312207305651 1 0.000625390869293
sincerity 0 0.000312207305651 1 0.00093808630394
faux 0 0.000936621916953 1 0.000312695434647
drownings 0 0.000624414611302 1 0.000312695434647
nose 0 0.000936621916953 1 0.000312695434647
unbearable 0 0.000624414611302 1 0.000625390869293
afraid 0 0.0012488292226 1 0.00125078173859
angle 0 0.0012488292226 1 0.000312695434647
catsup 0 0.000624414611302 1 0.000312695434647
russians 0 0.000312207305651 1 0.000625390869293
florid 0 0.000936621916953 1 0.000312695434647
oozing 0 0.000312207305651 1 0.000625390869293
botch 0 0.000624414611302 1 0.000312695434647
speculation 0 0.000624414611302 1 0.00125078173859
jacobson 0 0.000312207305651 1 0.00093808630394
nasty 0 0.000936621916953 1 0.000625390869293
ahola 0 0.000936621916953 1 0.000312695434647
alienating 0 0.000624414611302 1 0.000625390869293
fetish 0 0.000624414611302 1 0.000312695434647
willful 0 0.000624414611302 1 0.000312695434647
martha 0 0.000624414611302 1 0.00250156347717
unbearably 0 0.000624414611302 1 0.000625390869293
patchy 0 0.000312207305651 1 0.000625390869293
clash 0 0.000936621916953 1 0.00125078173859
wachowski 0 0.000624414611302 1 0.000312695434647
frontman 0 0.000312207305651 1 0.000625390869293
muck 0 0.000624414611302 1 0.000312695434647
delve 0 0.000312207305651 1 0.000625390869293
hu 0 0.000312207305651 1 0.000625390869293
facial 0 0.000624414611302 1 0.000312695434647
why 0 0.0103028410865 1 0.00437773608505
lamer 0 0.000312207305651 1 0.000625390869293
spirits 0 0.000312207305651 1 0.00250156347717
deny 0 0.000312207305651 1 0.00125078173859
expert 0 0.000624414611302 1 0.000312695434647
saddest 0 0.000624414611302 1 0.000312695434647
ensues 0 0.000312207305651 1 0.00093808630394
looked 0 0.00280986575086 1 0.000625390869293
cloaked 0 0.000936621916953 1 0.000312695434647
michel 0 0.000936621916953 1 0.000625390869293
unrealized 0 0.000624414611302 1 0.000625390869293
fied 0 0.000624414611302 1 0.000312695434647
ho 0 0.000936621916953 1 0.000625390869293
fictions 0 0.000312207305651 1 0.000625390869293
inspirations 0 0.000624414611302 1 0.000312695434647
chances 0 0.000936621916953 1 0.000625390869293
electoral 0 0.000624414611302 1 0.000312695434647
pleaser 0 0.000312207305651 1 0.00093808630394
artfully 0 0.000624414611302 1 0.00125078173859
unbelievable 0 0.000936621916953 1 0.00093808630394
purely 0 0.000936621916953 1 0.00125078173859
playbook 0 0.000624414611302 1 0.000312695434647
utter 0 0.00218545113956 1 0.00093808630394
chicken 0 0.000936621916953 1 0.000625390869293
darkest 0 0.000312207305651 1 0.00093808630394
feat 0 0.0012488292226 1 0.00093808630394
pleased 0 0.000312207305651 1 0.000625390869293
diretor 0 0.000624414611302 1 0.000625390869293
ear 0 0.0012488292226 1 0.000625390869293
mugs 0 0.000624414611302 1 0.000312695434647
naturalistic 0 0.0012488292226 1 0.00093808630394
jonze 0 0.000312207305651 1 0.000625390869293
clutching 0 0.000312207305651 1 0.00093808630394
eat 0 0.000624414611302 1 0.00125078173859
surroundings 0 0.000624414611302 1 0.000625390869293
filmes 0 0.000312207305651 1 0.000625390869293
amorality 0 0.000624414611302 1 0.000312695434647
bogged 0 0.0012488292226 1 0.000625390869293
combo 0 0.000312207305651 1 0.000625390869293
piano 0 0.0012488292226 1 0.00187617260788
thousands 0 0.000624414611302 1 0.00156347717323
spun 0 0.000312207305651 1 0.00093808630394
cube 0 0.0012488292226 1 0.00093808630394
topple 0 0.000312207305651 1 0.000625390869293
skims 0 0.000624414611302 1 0.000625390869293
harmed 0 0.000624414611302 1 0.000312695434647
midnight 0 0.000936621916953 1 0.000625390869293
dope 0 0.000624414611302 1 0.000312695434647
massacre 0 0.000624414611302 1 0.000625390869293
watercolor 0 0.000312207305651 1 0.000625390869293
community 0 0.00218545113956 1 0.00281425891182
ones 0 0.00437090227911 1 0.00281425891182
words 0 0.00218545113956 1 0.00250156347717
merchandised 0 0.000624414611302 1 0.000312695434647
tactics 0 0.000936621916953 1 0.000312695434647
chips 0 0.000624414611302 1 0.000312695434647
suey 0 0.000624414611302 1 0.000312695434647
aleck 0 0.000312207305651 1 0.000625390869293
zigs 0 0.000312207305651 1 0.000625390869293
manhattans 0 0.000312207305651 1 0.000625390869293
ended 0 0.000936621916953 1 0.00156347717323
smugly 0 0.000936621916953 1 0.000312695434647
titus 0 0.000624414611302 1 0.000312695434647
married 0 0.000936621916953 1 0.00093808630394
unbridled 0 0.000312207305651 1 0.00093808630394
partir 0 0.000624414611302 1 0.000312695434647
cagneys 0 0.000624414611302 1 0.000312695434647
substantive 0 0.000312207305651 1 0.000625390869293
capturou 0 0.000312207305651 1 0.000625390869293
vies 0 0.000624414611302 1 0.000312695434647
marries 0 0.000624414611302 1 0.000312695434647
futuristic 0 0.000936621916953 1 0.000625390869293
view 0 0.00343428036216 1 0.00375234521576
knowing 0 0.00156103652825 1 0.00187617260788
requirement 0 0.000312207305651 1 0.000625390869293
inventive 0 0.000624414611302 1 0.00437773608505
ebb 0 0.000312207305651 1 0.000625390869293
acquired 0 0.000312207305651 1 0.00093808630394
turbulent 0 0.000312207305651 1 0.00093808630394
artsy 0 0.00156103652825 1 0.00093808630394
merits 0 0.000936621916953 1 0.000312695434647
distract 0 0.000312207305651 1 0.000625390869293
unfairly 0 0.000624414611302 1 0.000312695434647
confrontational 0 0.000312207305651 1 0.000625390869293
barrels 0 0.000936621916953 1 0.000625390869293
acquires 0 0.000312207305651 1 0.000625390869293
closer 0 0.0012488292226 1 0.00281425891182
closes 0 0.000312207305651 1 0.000625390869293
welles 0 0.0012488292226 1 0.000312695434647
televised 0 0.000312207305651 1 0.000625390869293
arguably 0 0.000624414611302 1 0.000312695434647
bogdanich 0 0.000624414611302 1 0.000312695434647
frustrates 0 0.000312207305651 1 0.000625390869293
playas 0 0.000624414611302 1 0.000312695434647
superb 0 0.000936621916953 1 0.00218886804253
premises 0 0.000624414611302 1 0.000625390869293
fifties 0 0.000624414611302 1 0.000312695434647
closed 0 0.000624414611302 1 0.000625390869293
crude 0 0.0012488292226 1 0.00093808630394
limit 0 0.000624414611302 1 0.000312695434647
torpedo 0 0.000312207305651 1 0.000625390869293
frustrated 0 0.000624414611302 1 0.000312695434647
self� 0 0.000624414611302 1 0.000312695434647
pants 0 0.000312207305651 1 0.00125078173859
burstein 0 0.000312207305651 1 0.000625390869293
masochistic 0 0.000624414611302 1 0.000312695434647
exam 0 0.000624414611302 1 0.000312695434647
opening 0 0.00156103652825 1 0.000312695434647
joy 0 0.00156103652825 1 0.00156347717323
arteta 0 0.000312207305651 1 0.000625390869293
embarrassment 0 0.0012488292226 1 0.000625390869293
job 0 0.00280986575086 1 0.00656660412758
oneills 0 0.000624414611302 1 0.000312695434647
joe 0 0.00187324383391 1 0.000625390869293
bennetts 0 0.000312207305651 1 0.00093808630394
demonstrate 0 0.000936621916953 1 0.00156347717323
proficiently 0 0.000312207305651 1 0.000625390869293
abusers 0 0.000312207305651 1 0.000625390869293
sexploitation 0 0.000624414611302 1 0.000312695434647
mcdowell 0 0.000312207305651 1 0.000625390869293
swift 0 0.000312207305651 1 0.000625390869293
memento 0 0.000312207305651 1 0.00125078173859
barrett 0 0.000312207305651 1 0.000625390869293
conceive 0 0.000624414611302 1 0.000312695434647
piece 0 0.00561973150172 1 0.0109443402126
profanity 0 0.000624414611302 1 0.000312695434647
broadside 0 0.000624414611302 1 0.000312695434647
valiantly 0 0.000936621916953 1 0.000625390869293
befuddlement 0 0.000312207305651 1 0.000625390869293
grain 0 0.000312207305651 1 0.000625390869293
retrograde 0 0.000624414611302 1 0.000312695434647
bronx 0 0.000624414611302 1 0.000312695434647
proyecto 0 0.000312207305651 1 0.000625390869293
safely 0 0.000312207305651 1 0.00093808630394
unconvincing 0 0.00218545113956 1 0.000312695434647
unclear 0 0.000936621916953 1 0.000312695434647
wall 0 0.0012488292226 1 0.00156347717323
shoving 0 0.000624414611302 1 0.000312695434647
wonder 0 0.00249765844521 1 0.00343964978111
makin 0 0.000624414611302 1 0.000312695434647
environments 0 0.000312207305651 1 0.000625390869293
walk 0 0.00187324383391 1 0.00125078173859
walt 0 0.000624414611302 1 0.000312695434647
lyricism 0 0.000624414611302 1 0.00093808630394
bothered 0 0.000624414611302 1 0.000312695434647
sequences 0 0.00280986575086 1 0.00343964978111
table 0 0.0012488292226 1 0.000625390869293
flourish 0 0.000312207305651 1 0.000625390869293
unhappiness 0 0.000312207305651 1 0.000625390869293
toughest 0 0.000312207305651 1 0.000625390869293
swings 0 0.00156103652825 1 0.000625390869293
buffs 0 0.0012488292226 1 0.00156347717323
trademark 0 0.000312207305651 1 0.00125078173859
matteis 0 0.000624414611302 1 0.000625390869293
literal 0 0.000312207305651 1 0.00093808630394
sidesteps 0 0.000312207305651 1 0.000625390869293
bewildering 0 0.000624414611302 1 0.000312695434647
counterculture 0 0.000624414611302 1 0.000312695434647
daneses 0 0.000312207305651 1 0.000625390869293
mike 0 0.000936621916953 1 0.00156347717323
mika 0 0.000312207305651 1 0.000625390869293
playstation 0 0.000624414611302 1 0.000312695434647
coxs 0 0.000312207305651 1 0.000625390869293
sufficient 0 0.000936621916953 1 0.000312695434647
jaded 0 0.000312207305651 1 0.00093808630394
injustices 0 0.000624414611302 1 0.000312695434647
galan 0 0.000624414611302 1 0.000312695434647
hmm 0 0.000312207305651 1 0.000625390869293
underutilized 0 0.000624414611302 1 0.000312695434647
unmoved 0 0.000624414611302 1 0.000312695434647
hanekes 0 0.000936621916953 1 0.000625390869293
sydow 0 0.000312207305651 1 0.000625390869293
present 0 0.00187324383391 1 0.00187617260788
input 0 0.000312207305651 1 0.000625390869293
erin 0 0.000624414611302 1 0.000312695434647
abandoned 0 0.000312207305651 1 0.000625390869293
unlike 0 0.0012488292226 1 0.00375234521576
overuse 0 0.000312207305651 1 0.000625390869293
divorce 0 0.000624414611302 1 0.000312695434647
choices 0 0.00187324383391 1 0.00156347717323
will 0 0.0309085232594 1 0.0365853658537
hovering 0 0.000312207305651 1 0.000625390869293
vastly 0 0.000624414611302 1 0.00093808630394
wild 0 0.00437090227911 1 0.00312695434647
cutter 0 0.000936621916953 1 0.000625390869293
bolero 0 0.000312207305651 1 0.000625390869293
layer 0 0.000624414611302 1 0.000625390869293
kafkas 0 0.000312207305651 1 0.000625390869293
ringing 0 0.000936621916953 1 0.000312695434647
thus 0 0.000624414611302 1 0.000625390869293
drips 0 0.000312207305651 1 0.000625390869293
taiwanese 0 0.000624414611302 1 0.000625390869293
opportunities 0 0.000624414611302 1 0.00093808630394
dual 0 0.000312207305651 1 0.000625390869293
pastiche 0 0.0012488292226 1 0.000625390869293
rothmans 0 0.000624414611302 1 0.000312695434647
paymer 0 0.000624414611302 1 0.000312695434647
palmed 0 0.000312207305651 1 0.000625390869293
trotting 0 0.000624414611302 1 0.000312695434647
gulzar 0 0.000312207305651 1 0.000625390869293
exporing 0 0.000312207305651 1 0.000625390869293
